ad_name,status,ad_type,product_code,bidding_mode,placement,ad_started_at,impressions,clicks,ctr,conversions,direct_conversions,cvr,direct_cvr,cost_per_conversion,units_sold,direct_units_sold,gmv,direct_gmv,spend,roas,direct_roas,period_start,period_end,granularity,days_in_period,is_shop_level,cpc,aov,spend_per_day,units_per_day,brand,family
"Taraka by Aska Label - Maxi rok circle swing dengan pinggang karet warna Taupe, Black, Redbud, Navy",Berjalan,Iklan Produk,1368195265,GMV Max ROAS,Semua Penempatan,2024-12-03,64940.0,2545.0,0.000392,42.0,19.0,0.000165,7.5e-05,25306.73,44.0,20.0,9409100.0,4330000.0,1062883.0,8.85,4.07,2026-02-01,2026-02-28,monthly,28,False,417.64,213843.18,37960.11,1.571,askalabel,taraka
Agra Square Hijab by Aska Label - hijab segi empat voal yang lembut dan nyaman,Berjalan,Iklan Produk,28138303976,GMV Max ROAS,Semua Penempatan,2025-07-04,64817.0,2105.0,0.000325,72.0,29.0,0.000342,0.000138,14135.9,85.0,39.0,11631700.0,3259000.0,1017785.0,11.43,3.2,2026-02-01,2026-02-28,monthly,28,False,483.51,136843.53,36349.46,3.036,askalabel,agra
"Astaka by Aska Label - Celana panjang palazo dengan kantong dan pinggang karet warna Grey, Latte, Black, Offwhite [6]",Berjalan,Iklan Produk,6810842135,GMV Max ROAS,Semua Penempatan,2025-03-03,63503.0,2615.0,0.000412,59.0,31.0,0.000226,0.000119,18341.33,64.0,36.0,10906200.0,6174000.0,1082139.0,10.08,5.71,2026-02-01,2026-02-28,monthly,28,False,413.82,170409.38,38647.82,2.286,askalabel,astaka
Aera Inner by Aska Label - Inner Muslimah inner manset hijaber dengan bahan lembut dan nyaman,Berjalan,Iklan Produk,40851887912,GMV Max ROAS,Semua Penempatan,2025-05-23,62554.0,2209.0,0.00035299999999999996,74.0,67.0,0.000335,0.000303,14329.04,88.0,81.0,10824500.0,9699000.0,1060349.0,10.21,9.15,2026-02-01,2026-02-28,monthly,28,False,480.01,123005.68,37869.61,3.143,askalabel,aera
"Artanti by Aska Label - Gamis wanita dengan details leher dan tali pinggang dress wanita warna light blue, burgundy, dan hitam [4]",Berjalan,Iklan Produk,25714632623,GMV Max ROAS,Semua Penempatan,2025-03-03,62099.0,3727.0,0.0006,17.0,13.0,4.6e-05,3.5000000000000004e-05,32422.78,17.0,13.0,4163500.0,3527000.0,551187.0,7.55,6.4,2026-02-01,2026-02-28,monthly,28,False,147.89,244911.76,19685.25,0.607,askalabel,artanti
Pravara by Aska Label - Sweater wanita lengan panjang bahan kaos atasan kaos wanita [4],Berjalan,Iklan Produk,26354956955,GMV Max ROAS,Semua Penempatan,2024-11-04,61373.0,2240.0,0.000365,49.0,31.0,0.00021899999999999998,0.000138,17124.82,60.0,38.0,9081500.0,5672000.0,839116.0,10.82,6.76,2026-02-01,2026-02-28,monthly,28,False,374.61,151358.33,29968.43,2.143,askalabel,pravara
Uma by Aska Label - Kaos olahraga raglan oversized lengan panjang kaos wanita Muslimah [7],Berjalan,Iklan Produk,23484129758,GMV Max ROAS,Semua Penempatan,2024-10-31,59776.0,3146.0,0.000526,47.0,33.0,0.000149,0.000105,14164.49,51.0,36.0,7216100.0,4811100.0,665731.0,10.84,7.23,2026-02-01,2026-02-28,monthly,28,False,211.61,141492.16,23776.11,1.821,askalabel,uma
Wijaya by Aska Label - Kemeja pria basic polos lengan pendek bahan soft katun flanel [5],Berjalan,Iklan Produk,25263576840,GMV Max ROAS,Semua Penempatan,2024-11-04,59281.0,1743.0,0.000294,47.0,24.0,0.27,0.000138,18877.36,59.0,32.0,9966300.0,5408000.0,887236.0,11.23,6.1,2026-02-01,2026-02-28,monthly,28,False,509.03,168920.34,31687.0,2.107,askalabel,wijaya
"Vikrama by Aska Label - Tunik plisket lengan panjang full kancing busui friendly warna pink mauve, ungu, hitam black",Berjalan,Iklan Produk,25440833405,GMV Max ROAS,Semua Penempatan,2025-03-02,58233.0,2706.0,0.00046499999999999997,10.0,6.0,3.7000000000000005e-05,2.2000000000000003e-05,33429.09,11.0,6.0,2609500.0,1794000.0,334291.0,7.81,5.37,2026-02-01,2026-02-28,monthly,28,False,123.54,237227.27,11938.96,0.393,askalabel,vikrama
Arafah by Aska Label - Gamis umroh wanita loose dengan bahan crinkle dress umroh wanita,Berjalan,Iklan Produk,28570484886,GMV Max ROAS,Semua Penempatan,2024-12-17,47942.0,1856.0,0.000387,12.0,8.0,6.5e-05,4.3e-05,32463.07,13.0,9.0,2441200.0,1761000.0,389557.0,6.27,4.52,2026-02-01,2026-02-28,monthly,28,False,209.89,187784.62,13912.75,0.464,askalabel,arafah
Adara by Aska Label - Celana wanita celana kerja wanita dengan pinggang karet [2],Berjalan,Iklan Produk,28568366720,GMV Max ROAS,Semua Penempatan,2025-01-22,47778.0,1905.0,0.000399,29.0,21.0,0.000152,0.11,18103.21,30.0,22.0,5621100.0,4238300.0,524993.0,10.71,8.07,2026-02-01,2026-02-28,monthly,28,False,275.59,187370.0,18749.75,1.071,askalabel,adara
Dahayu by Aska Label - Kemeja wanita pleats dengan detail lace kemeja tunik wanita renda [6],Berjalan,Iklan Produk,24663647734,GMV Max ROAS,Semua Penempatan,2025-03-02,42810.0,1775.0,0.000415,15.0,6.0,8.5e-05,3.4e-05,37994.81,18.0,6.0,4811100.0,2174000.0,569922.0,8.44,3.81,2026-02-01,2026-02-28,monthly,28,False,321.08,267283.33,20354.36,0.643,askalabel,dahayu
"Rahma by Aska Label - Celana panjang wanita lurus pinggang karet warna Hitam, Light Grey, Olive, Sand [11]",Berjalan,Iklan Produk,762925596,GMV Max ROAS,Semua Penempatan,2025-03-03,42498.0,1407.0,0.00033099999999999997,39.0,32.0,0.000277,0.00022700000000000002,16086.17,43.0,35.0,6767000.0,5325000.0,627361.0,10.79,8.49,2026-02-01,2026-02-28,monthly,28,False,445.89,157372.09,22405.75,1.536,askalabel,rahma
Ishani Dress by Aska Label - Dress wanita A line gamis wanita lengan panjang dengan details serut dan bahan tekstur,Berjalan,Iklan Produk,42514475599,GMV Max ROAS,Semua Penempatan,2025-09-09,42257.0,1597.0,0.000378,17.0,12.0,0.000106,7.5e-05,20043.39,17.0,12.0,3624400.0,2988000.0,340738.0,10.64,8.77,2026-02-01,2026-02-28,monthly,28,False,213.36,213200.0,12169.21,0.607,askalabel,ishani
Kanira Top by Aska Label - Atasan rayon wanita dengan details drape,Berjalan,Iklan Produk,49602953498,"Tahap 1: GMV Max Auto, Tahap 2: GMV Max ROAS",Semua Penempatan,2025-12-20,30582.0,802.0,0.000262,6.0,2.0,7.5e-05,2.5e-05,31190.5,6.0,2.0,1071300.0,458000.0,187143.0,5.72,2.45,2026-02-01,2026-02-28,monthly,28,False,233.35,178550.0,6683.68,0.214,askalabel,kanira
Ravika Outer by Aska Label - Outerwear wanita bordir vest bordir wanita bahan cotton linen,Berjalan,Iklan Produk,28540302010,GMV Max ROAS,Semua Penempatan,2025-09-09,29433.0,1460.0,0.000496,5.0,2.0,3.4e-05,1.4e-05,34012.29,5.0,2.0,1073600.0,498000.0,170061.0,6.31,2.93,2026-02-01,2026-02-28,monthly,28,False,116.48,214720.0,6073.61,0.179,askalabel,ravika
Anaya Dress by Aska Label - Inner dress wanita A line sleeveless inner dress wanita dengan bahan tekstur dan detail kerut,Berjalan,Iklan Produk,42364448141,GMV Max ROAS,Semua Penempatan,2025-09-09,27561.0,875.0,0.000317,12.0,11.0,0.000137,0.000126,24169.54,13.0,12.0,2857000.0,2538000.0,290034.0,9.85,8.75,2026-02-01,2026-02-28,monthly,28,False,331.47,219769.23,10358.36,0.464,askalabel,anaya
Noor Hijab by Aska Label - Hijab umroh wanita,Berjalan,Iklan Produk,26520490187,GMV Max ROAS,Semua Penempatan,2024-12-17,26854.0,1175.0,0.00043799999999999997,28.0,16.0,0.000238,0.000136,20787.55,33.0,16.0,6087000.0,2544000.0,582051.0,10.46,4.37,2026-02-01,2026-02-28,monthly,28,False,495.36,184454.55,20787.54,1.179,askalabel,noor
Andari Skirt by Aska Label - Rok maxi wanita dengan kantong dan pinggang full karet [3],Berjalan,Iklan Produk,24433597342,GMV Max ROAS,Semua Penempatan,2024-10-31,26411.0,1346.0,0.51,13.0,11.0,9.7e-05,8.2e-05,16826.9,13.0,11.0,2077200.0,1729000.0,218750.0,9.5,7.9,2026-02-01,2026-02-28,monthly,28,False,162.52,159784.62,7812.5,0.464,askalabel,andari
Dhatri by Aska Label - Kemeja wanita crinkle ironless blouse wanita panjang lengan panjang atasan wanita full kancing [5],Berjalan,Iklan Produk,24260710827,GMV Max ROAS,Semua Penempatan,2024-10-31,25024.0,1228.0,0.000491,17.0,4.0,0.000138,3.3e-05,16443.31,21.0,4.0,4073600.0,636000.0,279536.0,14.57,2.28,2026-02-01,2026-02-28,monthly,28,False,227.64,193980.95,9983.43,0.75,askalabel,dhatri
Ruci Outer by Aska Label - Outer cardigan wanita outer panjang wanita dengan bahan katun rajut dan details pita,Berjalan,Iklan Produk,26090347086,GMV Max ROAS,Semua Penempatan,2025-09-09,24030.0,736.0,0.000306,11.0,2.0,0.000149,2.7000000000000002e-05,20422.11,12.0,2.0,2073800.0,398000.0,224643.0,9.23,1.77,2026-02-01,2026-02-28,monthly,28,False,305.22,172816.67,8022.96,0.429,askalabel,ruci
"Ameera by Aska Label - Innerdress wanita dress sleeveless tanpa lengan, bahan crinkle anti kusut busui friendly [5]",Berjalan,Iklan Produk,23573467295,GMV Max ROAS,Semua Penempatan,2024-10-28,24028.0,1035.0,0.000431,15.0,10.0,0.000145,9.7e-05,16681.99,16.0,10.0,2810500.0,1900000.0,250230.0,11.23,7.59,2026-02-01,2026-02-28,monthly,28,False,241.77,175656.25,8936.79,0.571,askalabel,ameera
"Damaya by Aska Label - Rok satin premium dengan details plisket, pinggang karet, dan kantong",Berjalan,Iklan Produk,48402092759,GMV Max ROAS,Semua Penempatan,2025-11-27,20828.0,729.0,0.35,6.0,4.0,8.2e-05,5.4999999999999995e-05,24788.25,6.0,4.0,1674000.0,1046000.0,148729.0,11.26,7.03,2026-02-01,2026-02-28,monthly,28,False,204.02,279000.0,5311.75,0.214,askalabel,damaya
Bintari by Aska Label - Atasan wanita plisket asimetris pleats blouse wanita [3],Berjalan,Iklan Produk,28760306170,GMV Max ROAS,Semua Penempatan,2024-10-31,20743.0,665.0,0.00032099999999999994,3.0,2.0,4.4999999999999996e-05,0.03,47322.59,3.0,2.0,857000.0,528000.0,141968.0,6.04,3.72,2026-02-01,2026-02-28,monthly,28,False,213.49,285666.67,5070.29,0.107,askalabel,bintari
Triana by Aska Label - Inner dress wanita sleeveless dress dengan details pleats,Berjalan,Iklan Produk,26035854016,GMV Max ROAS,Semua Penempatan,2025-05-02,19581.0,877.0,0.000448,6.0,3.0,6.8e-05,3.4e-05,42825.55,6.0,3.0,1644000.0,927000.0,256953.0,6.4,3.61,2026-02-01,2026-02-28,monthly,28,False,292.99,274000.0,9176.89,0.214,askalabel,triana
Narandra by Aska Label - Celana palazzo wanita celana bahan rayon wanita pinggang full karet,Berjalan,Iklan Produk,55851149572,GMV Max ROAS,Semua Penempatan,2025-11-11,17355.0,755.0,0.00043499999999999995,7.0,7.0,9.3e-05,9.3e-05,28052.39,8.0,8.0,1942000.0,1942000.0,196367.0,9.89,9.89,2026-02-01,2026-02-28,monthly,28,False,260.09,242750.0,7013.11,0.286,askalabel,narandra
Vimalani by Aska Label - Dress wanita A Line dengan details pleats dan kombinasi lace,Berjalan,Iklan Produk,45356361102,GMV Max ROAS,Semua Penempatan,2026-02-27,3937.0,129.0,0.000328,2.0,2.0,0.000155,0.000155,26434.69,2.0,2.0,918000.0,918000.0,52869.0,17.36,17.36,2026-02-01,2026-02-28,monthly,28,False,409.84,459000.0,1888.18,0.071,askalabel,vimalani
Akara by Aska Label - Atasan rayon wanita asimetris busui friendly blouse wanita bahan rayon,Berjalan,Iklan Produk,44205817334,GMV Max ROAS,Semua Penempatan,2025-06-30,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-01,2026-02-28,monthly,28,False,,,,,askalabel,akara
"Reska Skirt by Aska Label - Rok wanita pleats rok plisket pinggang full karet warna abu tua dark grey, hitam black [4]",Berjalan,Iklan Produk,28702512723,GMV Max ROAS,Semua Penempatan,2024-11-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-01,2026-02-28,monthly,28,False,,,,,askalabel,reska
Luma Dress by Aska Label - Gamis wanita bahan satin premium Eid series A Line dengan layer outer,Dijeda,Iklan Produk,56655010782,GMV Max ROAS,Semua Penempatan,2026-01-26,686271.0,37219.0,0.000542,272.0,190.0,7.3e-05,5.1000000000000006e-05,32755.59,305.0,213.0,88521900.0,68437000.0,8909519.0,9.94,7.68,2026-02-01,2026-02-28,monthly,28,False,239.38,290235.74,318197.11,10.893,askalabel,luma
"Wiyana by Aska Label - Basic Blouse Wanita Muslim Full Kancing warna Lilac, Navy, Taupe, Light Moss, Deep Cranberry [6]",Dijeda,Iklan Produk,2813189365,GMV Max ROAS,Semua Penempatan,2024-10-31,622712.0,32459.0,0.000521,218.0,167.0,6.7e-05,5.1000000000000006e-05,19036.03,233.0,179.0,42352100.0,31812400.0,4149854.0,10.21,7.67,2026-02-01,2026-02-28,monthly,28,False,127.85,181768.67,148209.07,8.321,askalabel,wiyana
"Danantya by Aska Label - Tunik wanita panjang warna biru dusty, abu gelap, putih lengan panjang full kancing busui friendly [7]",Dijeda,Iklan Produk,14989785011,GMV Max ROAS,Semua Penempatan,2024-11-04,430090.0,25407.0,0.0005909999999999999,183.0,128.0,7.2e-05,0.05,21976.34,203.0,138.0,40437000.0,27362000.0,4021670.0,10.05,6.8,2026-02-01,2026-02-28,monthly,28,False,158.29,199197.04,143631.07,7.25,askalabel,danantya
"Sahara by Aska Label - Celana kulot wanita lebar pinggang karet, warna Hitam, Offwhite, Navy, Grey, Seafoam, Sky Blue, Sand [5]",Dijeda,Iklan Produk,389683474,GMV Max ROAS,Semua Penempatan,2024-12-11,401643.0,25102.0,0.000625,209.0,152.0,8.3e-05,6.1000000000000005e-05,21760.89,224.0,165.0,45272200.0,32475000.0,4548025.0,9.95,7.14,2026-02-01,2026-02-28,monthly,28,False,181.18,202108.04,162429.46,8.0,askalabel,sahara
Padmana by Aska Label - Kemeja koko pria cowo bahan rayon premium,Dijeda,Iklan Produk,28826797643,GMV Max ROAS,Semua Penempatan,2025-02-21,399540.0,16661.0,0.000417,491.0,421.0,0.00029499999999999996,0.00025299999999999997,19686.98,611.0,523.0,103383000.0,86554100.0,9666309.0,10.7,8.95,2026-02-01,2026-02-28,monthly,28,False,580.18,169202.95,345225.32,21.821,askalabel,padmana
Kamayra by Aska Label - Atasan lace brokat wanita dengan bahan satin premium busui friendly,Dijeda,Iklan Produk,44755266206,GMV Max ROAS,Semua Penempatan,2026-01-26,399280.0,18659.0,0.00046699999999999997,139.0,73.0,7.400000000000001e-05,3.9e-05,32054.32,154.0,81.0,43469100.0,27769000.0,4455551.0,9.76,6.23,2026-02-01,2026-02-28,monthly,28,False,238.79,282266.88,159126.82,5.5,askalabel,kamayra
Danar by Aska Label - Gamis wanita dress wanita dengan details pleats,Dijeda,Iklan Produk,26979785942,GMV Max ROAS,Semua Penempatan,2025-03-17,306125.0,14789.0,0.00048300000000000003,130.0,87.0,8.800000000000001e-05,5.9e-05,24212.1,139.0,89.0,34253100.0,24481000.0,3147572.0,10.88,7.78,2026-02-01,2026-02-28,monthly,28,False,212.83,246425.18,112413.29,4.964,askalabel,danar
Raka by Aska Label - Gamis wanita pleats busui friendly dress wanita dengan details kerut tangan,Dijeda,Iklan Produk,26421077348,GMV Max ROAS,Semua Penempatan,2025-01-11,254261.0,8043.0,0.00031600000000000004,72.0,39.0,0.09,4.7999999999999994e-05,35478.92,77.0,44.0,24446900.0,17586000.0,2554482.0,9.57,6.88,2026-02-01,2026-02-28,monthly,28,False,317.6,317492.21,91231.5,2.75,askalabel,raka
"Mayang Dress by Aska Label - Gamis plisket busui friendly warna abu, navy, mauve [5]",Dijeda,Iklan Produk,7242953015,GMV Max ROAS,Semua Penempatan,2024-10-29,246521.0,11840.0,0.48,86.0,64.0,7.3e-05,5.4000000000000005e-05,28355.69,105.0,72.0,25606400.0,20516800.0,2438590.0,10.5,8.41,2026-02-01,2026-02-28,monthly,28,False,205.96,243870.48,87092.5,3.75,askalabel,mayang
"Dewari by Aska Label - Atasan basic bahan rayon premium busui friendly warna putih, coksu, biru navy, hitam [6]",Dijeda,Iklan Produk,7044930431,GMV Max ROAS,Semua Penempatan,2024-11-04,237808.0,10524.0,0.000443,140.0,106.0,0.00013299999999999998,0.000101,18752.8,146.0,110.0,26217600.0,19691100.0,2625392.0,9.99,7.5,2026-02-01,2026-02-28,monthly,28,False,249.47,179572.6,93764.0,5.214,askalabel,dewari
Armaya by Aska Label - Kemeja wanita kemeja kantor wanita dengan details pleats di belakang [8],Dijeda,Iklan Produk,24451622063,GMV Max ROAS,Semua Penempatan,2024-10-31,232027.0,12538.0,0.54,108.0,62.0,8.6e-05,4.9e-05,22024.02,115.0,65.0,23265600.0,14065000.0,2378595.0,9.78,5.91,2026-02-01,2026-02-28,monthly,28,False,189.71,202309.57,84949.82,4.107,askalabel,armaya
Sasmaya Kids by Aska Label - Gamis anak ukuran 1 sampai 11 [7],Dijeda,Iklan Produk,5431325396,GMV Max ROAS,Semua Penempatan,2025-03-02,230817.0,14109.0,0.000611,125.0,72.0,8.9e-05,5.1000000000000006e-05,24144.61,176.0,110.0,33167200.0,18999100.0,3018076.0,10.99,6.3,2026-02-01,2026-02-28,monthly,28,False,213.91,188450.0,107788.43,6.286,askalabel,sasmaya
Damayanti by Aska Label - Gamis Eid wanita dress wanita dengan kombinasi details pleats dan lace,Dijeda,Iklan Produk,28981113386,GMV Max ROAS,Semua Penempatan,2025-04-14,214867.0,11676.0,0.000543,80.0,40.0,6.9e-05,3.4e-05,35895.86,86.0,42.0,28604500.0,18129300.0,2871668.0,9.96,6.31,2026-02-01,2026-02-28,monthly,28,False,245.95,332610.47,102559.57,3.071,askalabel,damayanti
Padma by Aska Label - Gamis wanita dengan bahan rayon premium dan details bordir,Dijeda,Iklan Produk,29680487237,GMV Max ROAS,Semua Penempatan,2025-04-14,201843.0,12620.0,0.000625,51.0,33.0,0.04,2.6e-05,32534.56,61.0,39.0,16560800.0,12161000.0,1659262.0,9.98,7.33,2026-02-01,2026-02-28,monthly,28,False,131.48,271488.52,59259.36,2.179,askalabel,padma
Padmana Kids by Aska Label - Kemeja koko anak cowo pria bahan rayon premium,Dijeda,Iklan Produk,24791655038,GMV Max ROAS,Semua Penempatan,2025-02-21,186217.0,8150.0,0.00043799999999999997,306.0,259.0,0.000375,0.00031800000000000003,13394.1,370.0,321.0,42935500.0,33929000.0,4098594.0,10.48,8.28,2026-02-01,2026-02-28,monthly,28,False,502.89,116041.89,146378.36,13.214,askalabel,padmana
Savanira by Aska Label - Tunik wanita dengan details payet dan potongan asimetris,Dijeda,Iklan Produk,41328778437,GMV Max ROAS,Semua Penempatan,2026-02-18,154989.0,6217.0,0.000401,53.0,36.0,8.5e-05,5.7999999999999994e-05,36448.66,55.0,37.0,16609200.0,11453000.0,1931779.0,8.6,5.93,2026-02-01,2026-02-28,monthly,28,False,310.73,301985.45,68992.11,1.964,askalabel,savanira
Aravinda by Aska Label - Gamis Eid wanita dengan details bunga bordir busui friendly dan kantong.,Dijeda,Iklan Produk,28929800753,GMV Max ROAS,Semua Penempatan,2025-03-17,152330.0,6970.0,0.000458,53.0,29.0,7.6e-05,4.2e-05,26835.62,55.0,30.0,14738200.0,9260000.0,1422288.0,10.36,6.51,2026-02-01,2026-02-28,monthly,28,False,204.06,267967.27,50796.0,1.964,askalabel,aravinda
Praba Kids by Aska Label - Kemeja koko anak pria lengan panjang dengan bahan 100% katun,Dijeda,Iklan Produk,53405591042,GMV Max ROAS,Semua Penempatan,2026-01-30,149609.0,5154.0,0.000344,141.0,122.0,0.000274,0.000237,16611.0,162.0,142.0,21699000.0,18318000.0,2342152.0,9.26,7.82,2026-02-01,2026-02-28,monthly,28,False,454.43,133944.44,83648.29,5.786,askalabel,praba
Pramesthi Kids by Aska Label - Gamis anak wanita dengan details pleats pada bagian badan,Dijeda,Iklan Produk,55755719734,GMV Max ROAS,Semua Penempatan,2026-02-03,146057.0,10548.0,0.000722,72.0,31.0,6.8e-05,2.8999999999999997e-05,29052.83,87.0,37.0,21097800.0,10493000.0,2091804.0,10.09,5.02,2026-02-01,2026-02-28,monthly,28,False,198.31,242503.45,74707.29,3.107,askalabel,pramesthi
Karuna by Aska Label - Tunik wanita panjang rayon lengan panjang busui friendly dengan hem tulip [8],Dijeda,Iklan Produk,7218505716,GMV Max ROAS,Semua Penempatan,2024-11-04,139281.0,6331.0,0.000455,62.0,37.0,9.8e-05,5.7999999999999994e-05,19568.77,67.0,42.0,12382200.0,8008000.0,1213264.0,10.21,6.6,2026-02-01,2026-02-28,monthly,28,False,191.64,184808.96,43330.86,2.393,askalabel,karuna
"Chandana by Aska Label - Rok wanita rok maxi wanita dengan pinggang karet, kantong, dan resliting belakang",Dijeda,Iklan Produk,29624896352,GMV Max ROAS,Semua Penempatan,2025-02-05,134434.0,6812.0,0.0005070000000000001,91.0,53.0,0.000134,7.8e-05,21670.36,101.0,57.0,21156300.0,11663000.0,1972003.0,10.73,5.91,2026-02-01,2026-02-28,monthly,28,False,289.49,209468.32,70428.68,3.607,askalabel,chandana
Adikara by Aska Label - Gamis kemeja wanita pleats dress kerah wanita busui friendly [4],Dijeda,Iklan Produk,25364621555,GMV Max ROAS,Semua Penempatan,2024-11-14,132503.0,6987.0,0.000527,39.0,29.0,5.6e-05,4.2e-05,23627.58,40.0,30.0,9163900.0,7150000.0,921475.0,9.94,7.76,2026-02-01,2026-02-28,monthly,28,False,131.88,229097.5,32909.82,1.429,askalabel,adikara
"Sahara by Aska Label - Celana kulot wanita lebar pinggang karet, warna Hitam, Offwhite, Navy, Grey, Seafoam, Sky Blue, Sand",Dijeda,Iklan Produk,47403379551,GMV Max ROAS,Semua Penempatan,2025-12-20,132195.0,5240.0,0.00039600000000000003,92.0,76.0,0.00017600000000000002,0.000145,21156.7,98.0,80.0,18828700.0,15730000.0,1946416.0,9.67,8.08,2026-02-01,2026-02-28,monthly,28,False,371.45,192129.59,69514.86,3.5,askalabel,sahara
Armaya by Aska Label - Kemeja wanita kemeja kantor wanita dengan details pleats di belakang [3],Dijeda,Iklan Produk,28120918290,GMV Max ROAS,Semua Penempatan,2025-03-02,126951.0,6944.0,0.000547,55.0,37.0,7.900000000000001e-05,5.3e-05,22042.58,60.0,38.0,12269000.0,8212000.0,1212342.0,10.12,6.77,2026-02-01,2026-02-28,monthly,28,False,174.59,204483.33,43297.93,2.143,askalabel,armaya
Cahyasmara by Aska Label - Atasan katun wanita asimetris A line dengan details bordir,Dijeda,Iklan Produk,50456304359,GMV Max ROAS,Semua Penempatan,2026-02-23,126210.0,4734.0,0.000375,59.0,48.0,0.000125,0.000101,27490.7,61.0,50.0,16785300.0,14650000.0,1621951.0,10.35,9.03,2026-02-01,2026-02-28,monthly,28,False,342.62,275168.85,57926.82,2.179,askalabel,cahyasmara
Arin by Aska Label - Rok wanita dengan pinggang karet elastis dan bahan flowy,Dijeda,Iklan Produk,48406247801,GMV Max ROAS,Semua Penempatan,2026-02-18,116199.0,4489.0,0.000386,87.0,64.0,0.000194,0.000143,19084.68,91.0,65.0,16828600.0,11635000.0,1660367.0,10.14,7.01,2026-02-01,2026-02-28,monthly,28,False,369.87,184929.67,59298.82,3.25,askalabel,arin
